5.587050318717956543e-02
5.392840504646301270e-02
5.227923393249511719e-02
5.047285556793212891e-02
4.870510101318359375e-02
4.683354496955871582e-02
4.529619216918945312e-02
4.357904195785522461e-02
4.190871119499206543e-02
4.014474153518676758e-02
3.871622681617736816e-02
3.709751367568969727e-02
3.553667664527893066e-02
3.387284278869628906e-02
3.256413340568542480e-02
3.102615475654602051e-02
2.958267927169799805e-02
2.801066637039184570e-02
2.682164311408996582e-02
2.538612484931945801e-02
2.405002713203430176e-02
2.259653806686401367e-02
2.153024077415466309e-02
2.019765973091125488e-02
1.899421215057373047e-02
1.765549182891845703e-02
1.670366525650024414e-02
1.547798514366149902e-02
1.440131664276123047e-02
1.317024230957031250e-02
1.232448220252990723e-02
1.120516657829284668e-02
1.023954153060913086e-02
9.126275777816772461e-03
8.373796939849853516e-03
7.370412349700927734e-03
6.504476070404052734e-03
5.511105060577392578e-03
4.852622747421264648e-03
3.955453634262084961e-03
3.205955028533935547e-03
2.312928438186645508e-03
1.748502254486083984e-03
9.596049785614013672e-04
3.145337104797363281e-04
-4.804432392120361328e-04
-9.513497352600097656e-04
-1.636669039726257324e-03
-2.196118235588073730e-03
-2.884194254875183105e-03
-3.285944461822509766e-03
-3.864526748657226562e-03
-4.345774650573730469e-03
-4.945039749145507812e-03
-5.276799201965332031e-03
-5.756884813308715820e-03
-6.171062588691711426e-03
-6.676390767097473145e-03
-6.943330168724060059e-03
-7.329106330871582031e-03
-7.683217525482177734e-03
-8.095771074295043945e-03
-8.295238018035888672e-03
-8.604347705841064453e-03
-8.918657898902893066e-03
-9.237691760063171387e-03
-9.394362568855285645e-03
-9.628728032112121582e-03
-9.901374578475952148e-03
-1.014594733715057373e-02
-1.026111841201782227e-02
-1.042601466178894043e-02
-1.064886152744293213e-02
-1.081299781799316406e-02
-1.089754700660705566e-02
-1.097899675369262695e-02
-1.116690039634704590e-02
-1.124969124794006348e-02
-1.130421459674835205e-02
-1.132428646087646484e-02
-1.148281991481781006e-02
-1.150326430797576904e-02
-1.152712106704711914e-02
-1.150599122047424316e-02
-1.162780821323394775e-02
-1.159980893135070801e-02
-1.160398125648498535e-02
-1.153081655502319336e-02
-1.162664592266082764e-02
-1.153945922851562500e-02
-1.153093576431274414e-02
-1.140254735946655273e-02
-1.147609949111938477e-02
-1.133874058723449707e-02
-1.131127774715423584e-02
-1.114350557327270508e-02
-1.119942963123321533e-02
-1.101338863372802734e-02
-1.096966862678527832e-02
-1.076377928256988525e-02
